"","sigma_P","gamma","mu_EI","b_3","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed","Profile_Type"
"2465",0.14078828125,0.142857142857143,0.1,-3.14027051061969,0.855585498262431,0.0131380891969517,-0.62799478860273,-1.55306251425741,3.68e-05,5301405,1.6323858078284,154688.222515789,0,0,0,0,735.51506570752,-247.203051689004,52328368,"LHS_search"
"2466",0.14078828125,0.142857142857143,0.1,-3.14331971541552,0.85489510566955,0.0133125418350375,-0.624275436753526,-1.55532512116579,3.68e-05,5301405,1.26466610877452,154688.401993873,0,0,0,0,722.33344207917,-247.192606530295,549890370,"LHS_search"
"2467",0.14078828125,0.142857142857143,0.1,-3.13669462595966,0.85606381308037,0.0131533967117276,-0.627067761613105,-1.55674467212314,3.68e-05,5301405,1.6180167710875,154686.768103421,0,0,0,0,731.302451223984,-247.194459356822,383953701,"LHS_search"
"2468",0.14078828125,0.142857142857143,0.1,-3.1446749790643,0.855458445422141,0.0132675624705427,-0.62370880517785,-1.55712380797934,3.68e-05,5301405,2.79421897458718,154687.844204555,0,0,0,0,729.992580951274,-247.191160439506,508190111,"LHS_search"
"2469",0.14078828125,0.142857142857143,0.1,-3.13607911950874,0.854812618179693,0.013294183900261,-0.62640745981781,-1.55985909957526,3.68e-05,5301405,1.07327322525704,154688.979601395,0,0,0,0,717.184003506817,-247.196286500901,308216356,"LHS_search"
"2470",0.14078828125,0.142857142857143,0.1,-3.14824422886449,0.853937501894921,0.0132606231391198,-0.623613501008379,-1.56050215679894,3.68e-05,5301405,1.21498500985384,154687.226937883,0,0,0,0,730.975047675878,-247.179902500391,813928448,"LHS_search"
"2471",0.14078828125,0.142857142857143,0.1,-3.14684995550305,0.856496592034918,0.0133216171304132,-0.624369187614815,-1.55931068892469,3.68e-05,5301405,1.30352709883563,154689.788284035,0,0,0,0,727.143316062638,-247.196724725604,694878758,"LHS_search"
"2472",0.14078828125,0.142857142857143,0.1,-3.1462751274109,0.857598601330729,0.0133295679081343,-0.623476228702428,-1.5548583184995,3.68e-05,5301405,1.15059408958923,154687.70189919,0,0,0,0,721.863265135385,-247.201853665694,986571880,"LHS_search"
"2473",0.14078828125,0.142857142857143,0.1,-3.13349512409285,0.859424266513755,0.01317899194395,-0.62841202506121,-1.55829222011097,3.67999999999999e-05,5301405,1.79628595434941,154688.94750471,0,0,0,0,727.579580406554,-247.207508121673,772594379,"LHS_search"
"2474",0.14078828125,0.142857142857143,0.1,-3.14479563931047,0.854625205604631,0.0131717028040973,-0.626295452454754,-1.55031938919996,3.68e-05,5301405,1.05880294380721,154688.953666733,0,0,0,0,737.235989040999,-247.196379616754,917161215,"LHS_search"
"2475",0.14078828125,0.142857142857143,0.1,-3.14064318720134,0.854951364591112,0.0132967613051891,-0.627043697372994,-1.55392260213274,3.68e-05,5301405,1.15752800198899,154688.274416216,0,0,0,0,722.678414845022,-247.200411328854,1055005257,"LHS_search"
"2476",0.14078828125,0.142857142857143,0.1,-3.1478980713713,0.854774140412552,0.0132694720372963,-0.625857041192421,-1.55485719479915,3.68e-05,5301405,1.29913944038945,154688.477504722,0,0,0,0,729.100860643785,-247.197001647447,765162096,"LHS_search"
"2477",0.14078828125,0.142857142857143,0.1,-3.15576488770882,0.853277197545324,0.0131681974685391,-0.621739262534389,-1.54857768967675,3.68e-05,5301405,1.8003708027237,154689.215627487,0,0,0,0,740.677658978216,-247.18231679728,835896970,"LHS_search"
"2478",0.14078828125,0.142857142857143,0.1,-3.15151393837109,0.855931195023442,0.0132608634064904,-0.625963185498835,-1.55786210625982,3.68e-05,5301405,1.24110538359648,154687.769478293,0,0,0,0,727.907228668864,-247.192478665435,788555247,"LHS_search"
"2479",0.14078828125,0.142857142857143,0.1,-3.14344669147926,0.853487611285425,0.0133290177567798,-0.624210546828009,-1.56405004405773,3.68000000000001e-05,5301405,1.4602574216497,154688.338697177,0,0,0,0,720.427972887509,-247.184167047242,675203937,"LHS_search"
"2480",0.14078828125,0.142857142857143,0.1,-3.14880449865455,0.85486120077797,0.0133298619323857,-0.624199273926842,-1.55653066826767,3.68e-05,5301405,2.09183336152074,154689.348545168,0,0,0,0,725.146305299515,-247.190649126899,619551902,"LHS_search"
"2481",0.14078828125,0.142857142857143,0.1,-3.1408967442654,0.852506889785877,0.0132416903219462,-0.625658154213672,-1.5586838835515,3.68e-05,5301405,1.53905295032722,154688.388006268,0,0,0,0,728.836624574994,-247.185618627217,287501245,"LHS_search"
"2482",0.14078828125,0.142857142857143,0.1,-3.14899180910967,0.857203999200876,0.0132358024385243,-0.624903375341894,-1.55483993538117,3.68e-05,5301405,1.370700150307,154688.613294266,0,0,0,0,739.067177987165,-247.203529576608,780569277,"LHS_search"
"2483",0.14078828125,0.142857142857143,0.1,-3.14582793923819,0.856357181166135,0.0131745716657343,-0.628566211317259,-1.55227188723667,3.68e-05,5301405,1.38441494887141,154688.709904885,0,0,0,0,736.119558143885,-247.207214400366,794959265,"LHS_search"
"2484",0.14078828125,0.142857142857143,0.1,-3.14471344537332,0.853188285667278,0.0132237513035508,-0.6268216652984,-1.55547558189314,3.68e-05,5301405,1.37071897761494,154688.599487172,0,0,0,0,734.56098405043,-247.193042056185,874156131,"LHS_search"
"2485",0.14078828125,0.142857142857143,0.1,-3.14783867524188,0.852316652281802,0.0133043091399763,-0.623344983434807,-1.55890249762086,3.68e-05,5301405,1.34167073356454,154689.304406441,0,0,0,0,729.061474600576,-247.178975701072,442840994,"LHS_search"
"2486",0.14078828125,0.142857142857143,0.1,-3.15028459625058,0.85664925795981,0.01316704332947,-0.625977156344199,-1.5546353370584,3.68e-05,5301405,1.23569680810056,154689.245395764,0,0,0,0,739.704734678966,-247.197832569549,15758556,"LHS_search"
"2487",0.14078828125,0.142857142857143,0.1,-3.14379683622749,0.855275817855454,0.0133310132636824,-0.626412843015662,-1.55603374209124,3.67999999999999e-05,5301405,1.57029683980814,154688.567126457,0,0,0,0,720.186414767852,-247.200635911233,164818343,"LHS_search"
"2488",0.14078828125,0.142857142857143,0.1,-3.15066539405716,0.854835571950546,0.0132403861484455,-0.624878369954358,-1.54686934687826,3.68000000000001e-05,5301405,1.9366558182596,154687.579424339,0,0,0,0,735.526423978515,-247.201626722769,746657829,"LHS_search"
"2489",0.14078828125,0.142857142857143,0.1,-3.14144465549497,0.854140284807029,0.013336433654824,-0.624531002199737,-1.55664707831391,3.68e-05,5301405,0.868449508707079,154688.739885986,0,0,0,0,718.404669375693,-247.19094319341,972155895,"LHS_search"
"2490",0.14078828125,0.142857142857143,0.1,-3.14601566415198,0.855365050611333,0.0132647354581547,-0.626936932863789,-1.55369559158068,3.67999999999999e-05,5301405,1.28232107815063,154689.927155062,0,0,0,0,726.660340061281,-247.202029643703,91925701,"LHS_search"
"2491",0.14078828125,0.142857142857143,0.1,-3.14161613139219,0.85335670297498,0.0132621152356314,-0.62626092215604,-1.55748180412653,3.68e-05,5301405,1.64648782671476,154689.494328544,0,0,0,0,722.677572171164,-247.188056252192,598994878,"LHS_search"
"2492",0.14078828125,0.142857142857143,0.1,-3.12860497254439,0.854403761864012,0.0131934580925924,-0.630314331897014,-1.55575716802973,3.68e-05,5301405,1.36994694429812,154689.124691557,0,0,0,0,720.657702683101,-247.201100486673,1036585273,"LHS_search"
"2493",0.14078828125,0.142857142857143,0.1,-3.15113971783688,0.852233417370016,0.0133326726733374,-0.621815977571924,-1.55319534224219,3.68e-05,5301405,1.49864611392323,154689.972251424,0,0,0,0,732.620768939562,-247.183264267318,992935184,"LHS_search"
"2494",0.14078828125,0.142857142857143,0.1,-3.13764401428104,0.851978644790066,0.0132401393921526,-0.628165443707341,-1.55700792864914,3.68000000000001e-05,5301405,1.44699738273527,154687.175542532,0,0,0,0,730.157506368743,-247.193060484714,575320970,"LHS_search"
"2495",0.14078828125,0.142857142857143,0.1,-3.14602559038359,0.853836089544984,0.0133558971216364,-0.62321162716725,-1.55710864175658,3.68000000000001e-05,5301405,1.90356950088178,154688.423533797,0,0,0,0,721.27449925967,-247.19119291589,397657166,"LHS_search"
"2496",0.14078828125,0.142857142857143,0.1,-3.13043533982692,0.855598613106665,0.0131358656605999,-0.630809393138677,-1.5601528565113,3.68000000000001e-05,5301405,1.32135290417359,154688.462097223,0,0,0,0,725.491851956422,-247.194916560721,334498903,"LHS_search"
"2497",0.14078828125,0.142857142857143,0.1,-3.14119411323733,0.854124117658677,0.0132370284049199,-0.626575748068658,-1.56238921328788,3.68000000000001e-05,5301405,1.51853032120275,154687.301113699,0,0,0,0,731.831677326744,-247.190022480768,300072579,"LHS_search"
"2498",0.14078828125,0.142857142857143,0.1,-3.13810484086825,0.853732711421844,0.0132049976403476,-0.62930475810411,-1.56199581973417,3.68000000000001e-05,5301405,1.67455599132404,154688.047002201,0,0,0,0,721.895734499674,-247.192047531854,359462673,"LHS_search"
"2499",0.14078828125,0.142857142857143,0.1,-3.15761062097907,0.853516338716989,0.0132585442247583,-0.621399553529917,-1.54375445774137,3.68000000000001e-05,5301405,1.55818967595057,154687.738075026,0,0,0,0,745.88598431312,-247.195747590037,29846096,"LHS_search"
"2500",0.14078828125,0.142857142857143,0.1,-3.14689169669713,0.854438639714274,0.0132990269549161,-0.622756574789097,-1.55791249481196,3.68000000000001e-05,5301405,1.17424920363767,154687.552843791,0,0,0,0,726.751559901293,-247.185638382816,978436747,"LHS_search"
"2501",0.14078828125,0.142857142857143,0.1,-3.13926444608995,0.855899678133175,0.0133192936897335,-0.627335711735598,-1.55736829029956,3.68000000000001e-05,5301405,1.14421885818236,154688.503224705,0,0,0,0,722.167700325933,-247.202249677453,76125773,"LHS_search"
"2502",0.14078828125,0.142857142857143,0.1,-3.15617722186545,0.856047204476377,0.0131656211683395,-0.622355375287397,-1.55421855369158,3.68000000000001e-05,5301405,1.45704111169992,154688.340387885,0,0,0,0,743.128791141426,-247.191073993596,901327291,"LHS_search"
"2503",0.14078828125,0.142857142857143,0.1,-3.14080217478206,0.854911308961257,0.0132036615423415,-0.625943164267552,-1.55330454457053,3.68000000000001e-05,5301405,1.82809431052515,154687.543097168,0,0,0,0,728.456408275989,-247.195520087143,451904109,"LHS_search"
"2504",0.14078828125,0.142857142857143,0.1,-3.14704439391066,0.855609035997206,0.0131695211463554,-0.625754591592336,-1.55646295703979,3.68000000000001e-05,5301405,1.61371172071006,154688.127056023,0,0,0,0,737.96870695458,-247.192081199609,405698708,"LHS_search"
"2505",0.14078828125,0.142857142857143,0.1,-3.14699430927799,0.854830400204384,0.0131988606365733,-0.62556177365375,-1.54910135706782,3.68000000000001e-05,5301405,1.44345437361558,154688.003618749,0,0,0,0,735.166501574857,-247.200475605487,84978912,"LHS_search"
"2506",0.14078828125,0.142857142857143,0.1,-3.14471773131173,0.853097711290652,0.0132459766274563,-0.625840194125637,-1.55182531069601,3.68000000000001e-05,5301405,1.19249983966125,154687.909296593,0,0,0,0,728.864772768301,-247.191537538785,130690114,"LHS_search"
"2507",0.14078828125,0.142857142857143,0.1,-3.14861788589543,0.853592942574888,0.0132249575159808,-0.624430764972735,-1.55531416384656,3.68000000000001e-05,5301405,1.93943701253738,154688.453355721,0,0,0,0,740.330959982223,-247.187948964023,1009730736,"LHS_search"
"2508",0.14078828125,0.142857142857143,0.1,-3.13689717769197,0.860451573145869,0.0131862262553098,-0.628741284184311,-1.55370630377932,3.68000000000001e-05,5301405,1.35109009534636,154688.07072734,0,0,0,0,726.132005012932,-247.214783076443,915949066,"LHS_search"
"2509",0.14078828125,0.142857142857143,0.1,-3.1459167791458,0.855607471118794,0.0132741599741522,-0.624214172511532,-1.55779092319139,3.68000000000001e-05,5301405,1.23759233532662,154687.380316473,0,0,0,0,724.877435590417,-247.18670451826,1006713423,"LHS_search"
"2510",0.14078828125,0.142857142857143,0.1,-3.1492113424711,0.85748116234335,0.0132282434882933,-0.625644635554122,-1.55296746939016,3.68000000000001e-05,5301405,1.10699852734132,154687.259698516,0,0,0,0,735.336452166664,-247.204779711991,586719749,"LHS_search"
"2511",0.14078828125,0.142857142857143,0.1,-3.14831109676312,0.855494810489662,0.0131913457879624,-0.623811882016479,-1.55482259156456,3.68000000000001e-05,5301405,1.79213495307423,154688.040444236,0,0,0,0,737.185039767718,-247.1916394831,387712285,"LHS_search"
"2512",0.14078828125,0.142857142857143,0.1,-3.14609575757568,0.857386703410104,0.0131517620540677,-0.624057997314099,-1.56124215794143,3.68000000000001e-05,5301405,1.41747827018744,154688.107824819,0,0,0,0,730.525843314215,-247.192353119375,361901875,"LHS_search"
"2513",0.14078828125,0.142857142857143,0.1,-3.15125883004348,0.851557362366866,0.0131876902110049,-0.623352470790246,-1.55068368865452,3.68000000000001e-05,5301405,1.66479482511072,154687.919258732,0,0,0,0,741.407646720397,-247.189673466177,671755992,"LHS_search"
"2514",0.14078828125,0.142857142857143,0.1,-3.12535643214766,0.85350684605419,0.0132385882584539,-0.630461434423108,-1.56208504441144,3.68000000000001e-05,5301405,0.788775671903594,154687.517701405,0,0,0,0,708.81514795752,-247.196277010947,430119888,"LHS_search"
"2515",0.14078828125,0.142857142857143,0.1,-3.13826644537627,0.854548345751429,0.0132462669368907,-0.627354110311048,-1.55888822196238,3.68000000000001e-05,5301405,1.39344826818183,154688.002688232,0,0,0,0,716.036539891296,-247.194187939042,1019918878,"LHS_search"
"2516",0.14078828125,0.142857142857143,0.1,-3.14719105863958,0.853490811225757,0.0133011978203662,-0.625251695690563,-1.55690289333834,3.68000000000001e-05,5301405,1.29062506907422,154686.30726888,0,0,0,0,720.790592860638,-247.19120565655,946276099,"LHS_search"
"2517",0.14078828125,0.142857142857143,0.1,-3.14066978723237,0.854050255152127,0.0132819957381433,-0.628113553890518,-1.55564938216876,3.68000000000002e-05,5301405,1.35083370743027,154686.301407171,0,0,0,0,722.380255477603,-247.201434625584,1013958041,"LHS_search"
"2518",0.14078828125,0.142857142857143,0.1,-3.13796509425761,0.856531868485418,0.0132956922479139,-0.627467777269004,-1.55911123476385,3.68000000000001e-05,5301405,1.54286611287112,154687.301634968,0,0,0,0,714.80498486925,-247.203330602416,66690552,"LHS_search"
"2519",0.14078828125,0.142857142857143,0.1,-3.13647324305995,0.854244293464413,0.0131690422516446,-0.630459470794968,-1.5580865550717,3.68000000000001e-05,5301405,2.25337568346145,154686.925099277,0,0,0,0,726.53642662464,-247.196816227753,678843330,"LHS_search"
"2520",0.14078828125,0.142857142857143,0.1,-3.16415638974338,0.856958698546941,0.0132673527216537,-0.619389318773232,-1.54824364076258,3.68000000000001e-05,5301405,1.00325594167655,154688.203639286,0,0,0,0,748.224618548087,-247.196827432342,514285686,"LHS_search"
"2521",0.14078828125,0.142857142857143,0.1,-3.14988947000356,0.853674188042245,0.0132698557132682,-0.623784764113584,-1.55464295359643,3.68000000000001e-05,5301405,1.44547463446076,154687.13992563,0,0,0,0,733.988473257186,-247.186766728921,322419943,"LHS_search"
"2522",0.14078828125,0.142857142857143,0.1,-3.13896658337876,0.855206278931736,0.0132097149125336,-0.627087752664244,-1.55589311610826,3.68000000000001e-05,5301405,1.25059712998603,154687.601659495,0,0,0,0,732.676666636893,-247.200131397507,1007398407,"LHS_search"
"2523",0.14078828125,0.142857142857143,0.1,-3.14913194370294,0.853575519097248,0.0132276397884768,-0.624102335546878,-1.55276764323484,3.68000000000001e-05,5301405,1.48497774886253,154688.668499303,0,0,0,0,735.303663430272,-247.190352490679,603565734,"LHS_search"
"2524",0.14078828125,0.142857142857143,0.1,-3.13857775998833,0.856384820416982,0.0132478203408054,-0.626951218533385,-1.55859556033091,3.68000000000002e-05,5301405,2.33142004910316,154687.044972768,0,0,0,0,714.815742667278,-247.196950614917,750186653,"LHS_search"
"2525",0.14078828125,0.142857142857143,0.1,-3.14545525731168,0.853308032459341,0.0132853053419304,-0.626033794193188,-1.55139109666056,3.68000000000001e-05,5301405,2.01647561639592,154687.522693272,0,0,0,0,728.611568840997,-247.197071859766,128110856,"LHS_search"
"2526",0.14078828125,0.142857142857143,0.1,-3.14862697839714,0.856956203197273,0.0131968298999243,-0.624550305759189,-1.5513124892515,3.68000000000001e-05,5301405,1.00712101980063,154687.129689613,0,0,0,0,738.814391590074,-247.196753904702,744606495,"LHS_search"
"2527",0.14078828125,0.142857142857143,0.1,-3.15292989327306,0.854539285097655,0.0132356164072197,-0.623074510812699,-1.55394013195609,3.68000000000001e-05,5301405,1.22789182761948,154688.173736897,0,0,0,0,739.38642483869,-247.190427595768,447250370,"LHS_search"
"2528",0.14078828125,0.142857142857143,0.1,-3.13945857182851,0.854433337790316,0.0131872005192194,-0.630629488394971,-1.55108476240198,3.68000000000002e-05,5301405,1.25000218247131,154688.345289792,0,0,0,0,728.159469137324,-247.203847842645,161430317,"LHS_search"
"2529",0.14078828125,0.142857142857143,0.1,-3.14844547760303,0.853822001482032,0.0132449416280035,-0.624933649340788,-1.55776308340256,3.68000000000001e-05,5301405,1.96105004856277,154687.184574683,0,0,0,0,733.737994021624,-247.188598257653,303336803,"LHS_search"
"2530",0.14078828125,0.142857142857143,0.1,-3.15190373539226,0.855429603330171,0.0132298512374612,-0.626287436418454,-1.5470149356994,3.68000000000001e-05,5301405,1.6224615153659,154687.690371111,0,0,0,0,736.483093792951,-247.205248296899,457903077,"LHS_search"
"2531",0.14078828125,0.142857142857143,0.1,-3.14233534609897,0.855675405723385,0.013179174327329,-0.625444986678158,-1.54906781313395,3.68000000000001e-05,5301405,1.33346248569365,154689.122338789,0,0,0,0,737.018425864894,-247.199910867165,635572503,"LHS_search"
"2532",0.14078828125,0.142857142857143,0.1,-3.14515554430381,0.856353507357931,0.0132730949527943,-0.624277432280474,-1.5527102301191,3.68000000000001e-05,5301405,1.42919320602798,154688.300343495,0,0,0,0,731.65069760855,-247.198957291255,775589250,"LHS_search"
"2533",0.14078828125,0.142857142857143,0.1,-3.14877427751058,0.854422685230107,0.0132436013466076,-0.622539308370685,-1.55060560410736,3.68000000000001e-05,5301405,1.43651084889406,154687.977998809,0,0,0,0,736.340422297428,-247.191048481132,829444397,"LHS_search"
"2534",0.14078828125,0.142857142857143,0.1,-3.14719418365883,0.854477952714816,0.0132360270866903,-0.626500169439787,-1.55723720324391,3.68000000000001e-05,5301405,1.33936116298811,154687.901272733,0,0,0,0,735.186411667862,-247.201350593904,616539487,"LHS_search"
"2535",0.14078828125,0.142857142857143,0.1,-3.15045054662006,0.85359533556338,0.0133151815197927,-0.624715438435321,-1.55206232173063,3.68000000000001e-05,5301405,1.54625223015572,154687.182372042,0,0,0,0,726.449448139393,-247.195338872717,1067425840,"LHS_search"
"2536",0.14078828125,0.142857142857143,0.1,-3.14753545394686,0.855200158067345,0.0131650385081562,-0.626963510384461,-1.55441929174887,3.68000000000001e-05,5301405,1.05536274916004,154687.484508509,0,0,0,0,737.004367396465,-247.197942186125,830387228,"LHS_search"
"2537",0.14078828125,0.142857142857143,0.1,-3.15093753424257,0.85573142916363,0.0133129387770308,-0.623185125782617,-1.55586552019257,3.68000000000001e-05,5301405,1.47527754055361,154687.691828869,0,0,0,0,732.417057967613,-247.195834143243,761347555,"LHS_search"
"2538",0.14078828125,0.142857142857143,0.1,-3.13569221598361,0.853740315442214,0.0131961632208448,-0.628191535092258,-1.55628101778277,3.68000000000001e-05,5301405,1.87355307239334,154686.683653638,0,0,0,0,721.626308713192,-247.193153734211,788767445,"LHS_search"
"2539",0.14078828125,0.142857142857143,0.1,-3.15177461172506,0.852895325456797,0.0133054274766792,-0.623229768240863,-1.55667715404368,3.68000000000001e-05,5301405,1.13761607476031,154686.849974025,0,0,0,0,732.67947358446,-247.18843947545,408408544,"LHS_search"
"2540",0.14078828125,0.142857142857143,0.1,-3.15963664515574,0.858471932625165,0.0133003306422029,-0.620579470702674,-1.55309721950217,3.68000000000001e-05,5301405,1.8022054927668,154688.014361167,0,0,0,0,742.584001688097,-247.198499374406,393136883,"LHS_search"
"2541",0.14078828125,0.142857142857143,0.1,-3.14127757298844,0.855644445100352,0.0132960239947521,-0.62678020351088,-1.55297536794804,3.68000000000002e-05,5301405,1.17239439253168,154688.237307001,0,0,0,0,725.319041132508,-247.201715801682,358805863,"LHS_search"
"2542",0.14078828125,0.142857142857143,0.1,-3.15190904132382,0.854389907164787,0.0132672326772531,-0.623378767153504,-1.55415031687582,3.68000000000002e-05,5301405,1.25701867732095,154687.583679123,0,0,0,0,736.705306436949,-247.19189373823,19953748,"LHS_search"
"2543",0.14078828125,0.142857142857143,0.1,-3.15180016691841,0.856750289884293,0.0133210697346353,-0.622397366354602,-1.55322927497232,3.68000000000001e-05,5301405,1.40292921034847,154688.572004974,0,0,0,0,732.164118221687,-247.198921567744,495297348,"LHS_search"
"2544",0.14078828125,0.142857142857143,0.1,-3.14703363580043,0.855909618635736,0.0133422284193276,-0.609831304484011,-1.57054960488726,3.68e-05,5301405,10347.1239539212,154688.909812382,0,0,0,0,708.688853698264,-247.383978594948,693595022,"LHS_search"
"2545",0.14078828125,0.142857142857143,0.1,-3.14452777400828,0.857894265774245,0.0133454746499903,-0.610185324660805,-1.56824728773355,3.68e-05,5301405,10346.8157902591,154687.434938299,0,0,0,0,713.150704114087,-247.387384945896,848048158,"LHS_search"
"2546",0.14078828125,0.142857142857143,0.1,-3.13852676685361,0.858217524091705,0.0133290801990025,-0.612914642554187,-1.56946906706664,3.68e-05,5301405,10345.357281383,154688.682287098,0,0,0,0,711.551758537523,-247.391775157025,905240496,"LHS_search"
"2547",0.14078828125,0.142857142857143,0.1,-3.15067710395237,0.858569224321285,0.0133456121984563,-0.609163357139241,-1.56235906793653,3.68000000000001e-05,5301405,10346.0903757619,154687.583278302,0,0,0,0,727.837454354452,-247.403221025413,275259270,"LHS_search"
"2548",0.14078828125,0.142857142857143,0.1,-3.14915766775698,0.858679811039596,0.0133536504098735,-0.608770775767196,-1.5633322779085,3.68e-05,5301405,10345.8116506067,154688.969237641,0,0,0,0,719.004319880784,-247.392007290773,71606659,"LHS_search"
"2549",0.14078828125,0.142857142857143,0.1,-3.13998453708379,0.858150826865105,0.0131963921330468,-0.613620042119773,-1.56899582942507,3.68e-05,5301405,10346.130491472,154687.9603998,0,0,0,0,716.754336391157,-247.391266464823,804462490,"LHS_search"
"2550",0.14078828125,0.142857142857143,0.1,-3.14685314839638,0.856603276633831,0.0132855799562788,-0.611883715987905,-1.5650626879298,3.68e-05,5301405,10346.3321467829,154688.068029564,0,0,0,0,717.73164152432,-247.389890168596,654422425,"LHS_search"
"2551",0.14078828125,0.142857142857143,0.1,-3.14373278583829,0.858374143267339,0.0132511812799473,-0.611415677320345,-1.56371994730974,3.68e-05,5301405,10345.5102646941,154688.12500368,0,0,0,0,721.062212246868,-247.395877455327,626881193,"LHS_search"
"2552",0.14078828125,0.142857142857143,0.1,-3.14227462197667,0.858519267519473,0.0133201030782951,-0.611258115284831,-1.5639707371973,3.68e-05,5301405,10346.562032901,154687.379953616,0,0,0,0,719.309626471559,-247.395940393495,9409605,"LHS_search"
